date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-06-01,97R,"NHS EAST SUSSEX",7267,27396.39,0,0
2022-06-01,11J,"NHS DORSET",7831,19817.71,0,0
2022-06-01,99A,"NHS LIVERPOOL",7919,34161.03,0,0
2022-06-01,11M,"NHS GLOUCESTERSHIRE",7942,24506.35,0,0
2022-06-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",8075,38518.31,0,0
2022-06-01,A3A8R,"NHS NORTH EAST LONDON",8235,27812.33,0,0
2022-06-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",8404,32075.03,0,0
2022-06-01,93C,"NHS NORTH CENTRAL LONDON",8894,26539.14,0,0
2022-06-01,92A,"NHS SURREY HEARTLANDS",8904,38861.19,0,0
2022-06-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",8908,20865.18,0,0
2022-06-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",9175,27733.26,0,0
2022-06-01,36L,"NHS SOUTH WEST LONDON",9350,26385.36,0,0
2022-06-01,71E,"NHS LINCOLNSHIRE",9692,42238.55,0,0
2022-06-01,15E,"NHS BIRMINGHAM AND SOLIHULL",10116,43268.46,0,0
2022-06-01,D2P2L,"NHS BLACK COUNTRY",10553,58469.53,0,0
2022-06-01,15M,"NHS DERBY AND DERBYSHIRE",12036,43665.49,0,0
2022-06-01,W2U3Z,"NHS NORTH WEST LONDON",12214,32754.01,0,0
2022-06-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",12677,55753.41,0,0
2022-06-01,91Q,"NHS KENT AND MEDWAY",13775,50661.76,0,0
2022-06-01,15N,"NHS DEVON",14211,46630.78,0,0
2022-06-01,26A,"NHS NORFOLK AND WAVENEY",14532,38151.38,0,0
2022-07-01,09W,"NHS MEDWAY",0,0,0,0
2022-07-01,D4U1Y,"NHS FRIMLEY",350,2440.54,0,0
2022-07-01,07G,"NHS THURROCK",559,1902.78,0,0
2022-07-01,02Q,"NHS BASSETLAW",843,1786.95,0,0
2022-07-01,02G,"NHS WEST LANCASHIRE",1030,8248.43,0,0
2022-07-01,00V,"NHS BURY",1031,6225.04,0,0
2022-07-01,03H,"NHS NORTH EAST LINCOLNSHIRE",1047,5257.42,0,0
2022-07-01,99F,"NHS CASTLE POINT AND ROCHFORD",1059,5301.86,0,0
2022-07-01,05D,"NHS EAST STAFFORDSHIRE",1071,3927.25,0,0
2022-07-01,00N,"NHS SOUTH TYNESIDE",1176,5961.25,0,0
2022-07-01,01E,"NHS GREATER PRESTON",1194,11109.85,0,0
2022-07-01,03Q,"NHS VALE OF YORK",1215,6646.51,0,0
2022-07-01,04Y,"NHS CANNOCK CHASE",1218,8441.42,0,0
2022-07-01,99G,"NHS SOUTHEND",1346,3422.25,0,0
2022-07-01,00R,"NHS BLACKPOOL",1352,6466.96,0,0
2022-07-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1362,7795.8,0,0
2022-07-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",1365,11039.13,0,0
2022-07-01,03K,"NHS NORTH LINCOLNSHIRE",1414,7770.42,0,0
2022-07-01,05V,"NHS STAFFORD AND SURROUNDS",1414,6177.83,0,0
2022-07-01,99E,"NHS BASILDON AND BRENTWOOD",1454,4602.02,0,0
2022-07-01,02T,"NHS CALDERDALE",1466,6693.75,0,0
2022-07-01,02M,"NHS FYLDE AND WYRE",1493,6389.99,0,0
2022-07-01,01V,"NHS SOUTHPORT AND FORMBY",1616,5705.74,0,0
2022-07-01,01G,"NHS SALFORD",1652,8156.29,0,0
2022-07-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",1704,9472.49,0,0
2022-07-01,10R,"NHS PORTSMOUTH",1773,6234.48,0,0
2022-07-01,00T,"NHS BOLTON",1776,10571.31,0,0
2022-07-01,00Y,"NHS OLDHAM",1777,10251.93,0,0
2022-07-01,02A,"NHS TRAFFORD",1847,10082.23,0,0
2022-07-01,99C,"NHS NORTH TYNESIDE",1892,6099.61,0,0
2022-07-01,01F,"NHS HALTON",1908,12361.93,0,0
2022-07-01,07H,"NHS WEST ESSEX",1929,5862.44,0,0
2022-07-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1939,7620.89,0,0
2022-07-01,02X,"NHS DONCASTER",1955,9013.65,0,0
2022-07-01,03F,"NHS HULL",1967,10530.82,0,0
2022-07-01,01H,"NHS NORTH CUMBRIA",1972,7925.59,0,0
2022-07-01,03L,"NHS ROTHERHAM",2019,9154.78,0,0
2022-07-01,05G,"NHS NORTH STAFFORDSHIRE",2030,10861.1,0,0
2022-07-01,00Q,"NHS BLACKBURN WITH DARWEN",2036,9321.45,0,0
2022-07-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2076,12705.47,0,0
2022-07-01,07K,"NHS WEST SUFFOLK",2085,6453.24,0,0
2022-07-01,01J,"NHS KNOWSLEY",2119,10049.05,0,0
2022-07-01,00P,"NHS SUNDERLAND",2159,6969.06,0,0
2022-07-01,02E,"NHS WARRINGTON",2177,14391.03,0,0
2022-07-01,00L,"NHS NORTHUMBERLAND",2334,12660.38,0,0
2022-07-01,01T,"NHS SOUTH SEFTON",2366,12065.82,0,0
2022-07-01,15A,"NHS BERKSHIRE WEST",2381,9797.12,0,0
2022-07-01,01A,"NHS EAST LANCASHIRE",2431,23362.61,0,0
2022-07-01,05W,"NHS STOKE ON TRENT",2756,12484.07,0,0
2022-07-01,01K,"NHS MORECAMBE BAY",2787,12797.5,0,0
2022-07-01,01Y,"NHS TAMESIDE AND GLOSSOP",2787,8821.52,0,0
2022-07-01,02P,"NHS BARNSLEY",2869,14439.88,0,0
2022-07-01,14Y,"NHS BUCKINGHAMSHIRE",2969,11306.69,0,0
2022-07-01,02H,"NHS WIGAN BOROUGH",3056,22401.45,0,0
2022-07-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",3060,12012.96,0,0
2022-07-01,03R,"NHS WAKEFIELD",3064,15744.15,0,0
2022-07-01,01W,"NHS STOCKPORT",3097,14105.76,0,0
2022-07-01,04C,"NHS LEICESTER CITY",3177,16434.14,0,0
2022-07-01,06Q,"NHS MID ESSEX",3490,11149.14,0,0
2022-07-01,X2C4Y,"NHS KIRKLEES",3564,12586,0,0
2022-07-01,06N,"NHS HERTS VALLEYS",3606,16015.93,0,0
2022-07-01,06L,"NHS IPSWICH AND EAST SUFFOLK",3711,11757.52,0,0
2022-07-01,10Q,"NHS OXFORDSHIRE",3813,19763.68,0,0
2022-07-01,42D,"NHS NORTH YORKSHIRE",3877,13695.4,0,0
2022-07-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4186,13204.27,0,0
2022-07-01,15F,"NHS LEEDS",4200,16757.84,0,0
2022-07-01,01X,"NHS ST HELENS",4206,21996.83,0,0
2022-07-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",4266,21719.46,0,0
2022-07-01,84H,"NHS COUNTY DURHAM",4307,14935.6,0,0
2022-07-01,04V,"NHS WEST LEICESTERSHIRE",4328,14562.94,0,0
2022-07-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",4514,21340.61,0,0
2022-07-01,09D,"NHS BRIGHTON AND HOVE",4538,8841.8,0,0
2022-07-01,12F,"NHS WIRRAL",4551,19143.19,0,0
2022-07-01,13T,"NHS NEWCASTLE GATESHEAD",4630,19894.91,0,0
2022-07-01,06T,"NHS NORTH EAST ESSEX",5095,15378.9,0,0
2022-07-01,16C,"NHS TEES VALLEY",5271,23405.59,0,0
2022-07-01,14L,"NHS MANCHESTER",5520,20749.02,0,0
2022-07-01,03N,"NHS SHEFFIELD",5572,18939.25,0,0
2022-07-01,11X,"NHS SOMERSET",5773,21856.47,0,0
2022-07-01,70F,"NHS WEST SUSSEX",6120,21549.96,0,0
2022-07-01,27D,"NHS CHESHIRE",6347,29462,0,0
2022-07-01,78H,"NHS NORTHAMPTONSHIRE",6469,17060.24,0,0
2022-07-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",6521,31273.83,0,0
2022-07-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",6651,22751.88,0,0
2022-07-01,72Q,"NHS SOUTH EAST LONDON",6710,18397.05,0,0
2022-07-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",7086,24153.3,0,0
2022-07-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",7089,16721.28,0,0
2022-07-01,97R,"NHS EAST SUSSEX",7096,25773.18,0,0
2022-07-01,99A,"NHS LIVERPOOL",7484,33440.94,0,0
2022-07-01,11M,"NHS GLOUCESTERSHIRE",7624,22892.58,0,0
2022-07-01,11J,"NHS DORSET",7626,20232.61,0,0
2022-07-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",7926,37328.11,0,0
2022-07-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",8143,30030.87,0,0
2022-07-01,A3A8R,"NHS NORTH EAST LONDON",8202,29371.79,0,0
2022-07-01,92A,"NHS SURREY HEARTLANDS",8548,36735.65,0,0
2022-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",8735,19712.56,0,0
2022-07-01,36L,"NHS SOUTH WEST LONDON",8795,25959.76,0,0
2022-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",9007,25852.39,0,0
2022-07-01,93C,"NHS NORTH CENTRAL LONDON",9058,27521.12,0,0
2022-07-01,71E,"NHS LINCOLNSHIRE",9509,42401.23,0,0
2022-07-01,15E,"NHS BIRMINGHAM AND SOLIHULL",9943,43342.26,0,0
2022-07-01,D2P2L,"NHS BLACK COUNTRY",10281,58791.84,0,0
2022-07-01,15M,"NHS DERBY AND DERBYSHIRE",11951,39021.86,0,0
2022-07-01,W2U3Z,"NHS NORTH WEST LONDON",12163,32551.21,0,0
2022-07-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",12343,49280.52,0,0
2022-07-01,91Q,"NHS KENT AND MEDWAY",13246,52340.12,0,0
2022-07-01,26A,"NHS NORFOLK AND WAVENEY",14113,37148.83,0,0
2022-07-01,15N,"NHS DEVON",14227,44705.73,0,0
2022-08-01,09W,"NHS MEDWAY",0,0,0,0
2022-08-01,D4U1Y,"NHS FRIMLEY",415,1550.4,0,0
2022-08-01,07G,"NHS THURROCK",553,1726.53,0,0
2022-08-01,02Q,"NHS BASSETLAW",985,3099.96,0,0
2022-08-01,00V,"NHS BURY",1015,5053.81,0,0
2022-08-01,02G,"NHS WEST LANCASHIRE",1036,8277.72,0,0
2022-08-01,99F,"NHS CASTLE POINT AND ROCHFORD",1064,5170.54,0,0
2022-08-01,03H,"NHS NORTH EAST LINCOLNSHIRE",1074,4890.51,0,0
2022-08-01,05D,"NHS EAST STAFFORDSHIRE",1107,3650.93,0,0
2022-08-01,00N,"NHS SOUTH TYNESIDE",1164,5529.55,0,0
2022-08-01,04Y,"NHS CANNOCK CHASE",1229,8429.75,0,0
2022-08-01,01E,"NHS GREATER PRESTON",1305,9730.98,0,0
2022-08-01,03Q,"NHS VALE OF YORK",1318,8079.37,0,0
2022-08-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",1369,9457.54,0,0
2022-08-01,00R,"NHS BLACKPOOL",1384,5831.22,0,0
2022-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1440,8278,0,0
2022-08-01,03K,"NHS NORTH LINCOLNSHIRE",1442,7926.35,0,0
2022-08-01,99G,"NHS SOUTHEND",1459,3873.77,0,0
2022-08-01,02T,"NHS CALDERDALE",1471,5864.7,0,0
2022-08-01,05V,"NHS STAFFORD AND SURROUNDS",1474,6344.47,0,0
2022-08-01,99E,"NHS BASILDON AND BRENTWOOD",1543,4396.76,0,0
2022-08-01,02M,"NHS FYLDE AND WYRE",1544,7566.62,0,0
2022-08-01,01G,"NHS SALFORD",1690,8696.34,0,0
2022-08-01,01V,"NHS SOUTHPORT AND FORMBY",1716,6805.17,0,0
2022-08-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",1760,10319.37,0,0
2022-08-01,00T,"NHS BOLTON",1784,12605.79,0,0
2022-08-01,10R,"NHS PORTSMOUTH",1815,5866.3,0,0
2022-08-01,02A,"NHS TRAFFORD",1926,10410.85,0,0
2022-08-01,99C,"NHS NORTH TYNESIDE",1945,6095.26,0,0
2022-08-01,00Y,"NHS OLDHAM",1969,11061.28,0,0
2022-08-01,03F,"NHS HULL",1994,10724.77,0,0
2022-08-01,07H,"NHS WEST ESSEX",2051,6523.8,0,0
2022-08-01,01F,"NHS HALTON",2053,12519.91,0,0
2022-08-01,02Y,"NHS EAST RIDING OF YORKSHIRE",2055,9334.21,0,0
2022-08-01,02X,"NHS DONCASTER",2089,10215.49,0,0
2022-08-01,00Q,"NHS BLACKBURN WITH DARWEN",2103,9721.63,0,0
2022-08-01,07K,"NHS WEST SUFFOLK",2131,6682.66,0,0
2022-08-01,05G,"NHS NORTH STAFFORDSHIRE",2132,10692.21,0,0
2022-08-01,01J,"NHS KNOWSLEY",2134,11026.36,0,0
2022-08-01,01H,"NHS NORTH CUMBRIA",2144,8575.77,0,0
2022-08-01,00P,"NHS SUNDERLAND",2190,6361.99,0,0
2022-08-01,03L,"NHS ROTHERHAM",2286,12552.34,0,0
2022-08-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2291,12329.66,0,0
2022-08-01,02E,"NHS WARRINGTON",2360,15566.07,0,0
2022-08-01,00L,"NHS NORTHUMBERLAND",2442,12052.46,0,0
2022-08-01,01T,"NHS SOUTH SEFTON",2476,12397.76,0,0
2022-08-01,01A,"NHS EAST LANCASHIRE",2488,24584.32,0,0
2022-08-01,15A,"NHS BERKSHIRE WEST",2553,10125.98,0,0
2022-08-01,05W,"NHS STOKE ON TRENT",2650,10260.07,0,0
2022-08-01,01Y,"NHS TAMESIDE AND GLOSSOP",2788,10200.51,0,0
2022-08-01,14Y,"NHS BUCKINGHAMSHIRE",2990,12510.49,0,0
2022-08-01,01K,"NHS MORECAMBE BAY",3016,12397.49,0,0
2022-08-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",3043,12300.44,0,0
2022-08-01,02P,"NHS BARNSLEY",3081,18267.65,0,0
2022-08-01,02H,"NHS WIGAN BOROUGH",3203,22673.43,0,0
2022-08-01,01W,"NHS STOCKPORT",3233,13427.35,0,0
2022-08-01,03R,"NHS WAKEFIELD",3270,17158.49,0,0
2022-08-01,04C,"NHS LEICESTER CITY",3381,12774.12,0,0
2022-08-01,06Q,"NHS MID ESSEX",3662,11681.38,0,0
2022-08-01,06L,"NHS IPSWICH AND EAST SUFFOLK",3705,10350.32,0,0
2022-08-01,X2C4Y,"NHS KIRKLEES",3724,16317.05,0,0
2022-08-01,06N,"NHS HERTS VALLEYS",3885,15717.66,0,0
2022-08-01,10Q,"NHS OXFORDSHIRE",3985,24242.55,0,0
2022-08-01,42D,"NHS NORTH YORKSHIRE",4051,13505.56,0,0
2022-08-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4354,14673.63,0,0
2022-08-01,01X,"NHS ST HELENS",4420,19861.04,0,0
2022-08-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",4448,24412.54,0,0
2022-08-01,84H,"NHS COUNTY DURHAM",4481,16673,0,0
2022-08-01,15F,"NHS LEEDS",4484,21041.76,0,0
2022-08-01,04V,"NHS WEST LEICESTERSHIRE",4488,15923.98,0,0
2022-08-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",4634,22670.87,0,0
2022-08-01,13T,"NHS NEWCASTLE GATESHEAD",4717,17534.49,0,0
2022-08-01,12F,"NHS WIRRAL",4726,20008.23,0,0
2022-08-01,09D,"NHS BRIGHTON AND HOVE",4807,10211.06,0,0
2022-08-01,06T,"NHS NORTH EAST ESSEX",5243,16576.48,0,0
2022-08-01,16C,"NHS TEES VALLEY",5492,26764.71,0,0
2022-08-01,14L,"NHS MANCHESTER",5694,22129.48,0,0
2022-08-01,03N,"NHS SHEFFIELD",5876,20697.58,0,0
2022-08-01,11X,"NHS SOMERSET",6177,21827.54,0,0
2022-08-01,70F,"NHS WEST SUSSEX",6535,26038.3,0,0
2022-08-01,27D,"NHS CHESHIRE",6579,31182.35,0,0
2022-08-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",6722,31609.92,0,0
2022-08-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",6808,22545.1,0,0
2022-08-01,78H,"NHS NORTHAMPTONSHIRE",6814,19651.82,0,0
2022-08-01,72Q,"NHS SOUTH EAST LONDON",7012,17011.57,0,0
2022-08-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",7213,16735.54,0,0
2022-08-01,97R,"NHS EAST SUSSEX",7322,26503.29,0,0
2022-08-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",7433,23695.56,0,0
2022-08-01,11J,"NHS DORSET",7841,21178.87,0,0
2022-08-01,99A,"NHS LIVERPOOL",7932,34945.9,0,0
2022-08-01,11M,"NHS GLOUCESTERSHIRE",8175,22819.29,0,0
2022-08-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",8386,39144.82,0,0
2022-08-01,A3A8R,"NHS NORTH EAST LONDON",8391,29010.41,0,0
2022-08-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",8809,31646.64,0,0
2022-08-01,92A,"NHS SURREY HEARTLANDS",8966,37898.34,0,0
2022-08-01,36L,"NHS SOUTH WEST LONDON",8990,24965.28,0,0
2022-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",9134,19756.02,0,0
2022-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",9218,28495.15,0,0
2022-08-01,93C,"NHS NORTH CENTRAL LONDON",9221,26326.57,0,0
2022-08-01,71E,"NHS LINCOLNSHIRE",9729,43019.91,0,0
2022-08-01,15E,"NHS BIRMINGHAM AND SOLIHULL",10433,49143.66,0,0
2022-08-01,D2P2L,"NHS BLACK COUNTRY",10743,59017.18,0,0
2022-08-01,W2U3Z,"NHS NORTH WEST LONDON",12245,29872.58,0,0
2022-08-01,15M,"NHS DERBY AND DERBYSHIRE",12509,42641.47,0,0
2022-08-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",12740,56016.22,0,0
2022-08-01,91Q,"NHS KENT AND MEDWAY",13999,50744.67,0,0
2022-08-01,15N,"NHS DEVON",14386,47712.05,0,0
2022-08-01,26A,"NHS NORFOLK AND WAVENEY",14904,36169.74,0,0
2022-09-01,09W,"NHS MEDWAY",0,0,0,0
2022-09-01,D4U1Y,"NHS FRIMLEY",388,1472.56,0,0
2022-09-01,07G,"NHS THURROCK",584,1952.09,0,0
2022-09-01,02Q,"NHS BASSETLAW",894,2538.17,0,0
2022-09-01,03H,"NHS NORTH EAST LINCOLNSHIRE",1032,5445.04,0,0
2022-09-01,02G,"NHS WEST LANCASHIRE",1044,8702.35,0,0
2022-09-01,00V,"NHS BURY",1065,6853.44,0,0
2022-09-01,99F,"NHS CASTLE POINT AND ROCHFORD",1093,4349.02,0,0
2022-09-01,05D,"NHS EAST STAFFORDSHIRE",1142,5000.82,0,0
2022-09-01,00N,"NHS SOUTH TYNESIDE",1168,5589.33,0,0
2022-09-01,04Y,"NHS CANNOCK CHASE",1176,8366.26,0,0
2022-09-01,01E,"NHS GREATER PRESTON",1232,10399.73,0,0
2022-09-01,03Q,"NHS VALE OF YORK",1237,5835.38,0,0
2022-09-01,00R,"NHS BLACKPOOL",1350,7461.63,0,0
2022-09-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",1383,10335.38,0,0
2022-09-01,03K,"NHS NORTH LINCOLNSHIRE",1386,6841.55,0,0
2022-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1399,8285.63,0,0
2022-09-01,05V,"NHS STAFFORD AND SURROUNDS",1431,7170.95,0,0
2022-09-01,99G,"NHS SOUTHEND",1462,4307.63,0,0
2022-09-01,02M,"NHS FYLDE AND WYRE",1465,6964.02,0,0
2022-09-01,02T,"NHS CALDERDALE",1470,5310.16,0,0
2022-09-01,99E,"NHS BASILDON AND BRENTWOOD",1473,4417.34,0,0
2022-09-01,01V,"NHS SOUTHPORT AND FORMBY",1595,5872.35,0,0
2022-09-01,01G,"NHS SALFORD",1653,8080.28,0,0
2022-09-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",1674,9427.86,0,0
2022-09-01,00T,"NHS BOLTON",1793,11701.52,0,0
2022-09-01,10R,"NHS PORTSMOUTH",1803,5563.34,0,0
2022-09-01,99C,"NHS NORTH TYNESIDE",1871,7238.85,0,0
2022-09-01,00Y,"NHS OLDHAM",1909,10543.3,0,0
2022-09-01,03F,"NHS HULL",1935,10930.13,0,0
2022-09-01,07K,"NHS WEST SUFFOLK",1988,6582.17,0,0
2022-09-01,02A,"NHS TRAFFORD",1998,11346.14,0,0
2022-09-01,07H,"NHS WEST ESSEX",2046,7195.23,0,0
2022-09-01,02Y,"NHS EAST RIDING OF YORKSHIRE",2062,9105.05,0,0
2022-09-01,01H,"NHS NORTH CUMBRIA",2064,8445.47,0,0
2022-09-01,02X,"NHS DONCASTER",2097,10538.25,0,0
2022-09-01,00Q,"NHS BLACKBURN WITH DARWEN",2101,9474.69,0,0
2022-09-01,01F,"NHS HALTON",2106,10842.56,0,0
2022-09-01,03L,"NHS ROTHERHAM",2130,11200.28,0,0
2022-09-01,05G,"NHS NORTH STAFFORDSHIRE",2154,13326.44,0,0
2022-09-01,01J,"NHS KNOWSLEY",2181,10418.96,0,0
2022-09-01,00P,"NHS SUNDERLAND",2182,6122.43,0,0
2022-09-01,02E,"NHS WARRINGTON",2298,15343.52,0,0
2022-09-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2316,13996.38,0,0
2022-09-01,01T,"NHS SOUTH SEFTON",2471,11972.89,0,0
2022-09-01,00L,"NHS NORTHUMBERLAND",2488,12291.32,0,0
2022-09-01,15A,"NHS BERKSHIRE WEST",2527,9026.17,0,0
2022-09-01,01A,"NHS EAST LANCASHIRE",2565,25192.05,0,0
2022-09-01,05W,"NHS STOKE ON TRENT",2612,11038.53,0,0
2022-09-01,01Y,"NHS TAMESIDE AND GLOSSOP",2783,10044.95,0,0
2022-09-01,01K,"NHS MORECAMBE BAY",2937,11824.43,0,0
2022-09-01,14Y,"NHS BUCKINGHAMSHIRE",2963,12066.95,0,0
2022-09-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",3032,12964.57,0,0
2022-09-01,02P,"NHS BARNSLEY",3033,14797.97,0,0
2022-09-01,03R,"NHS WAKEFIELD",3159,14390.17,0,0
2022-09-01,01W,"NHS STOCKPORT",3246,13866.05,0,0
2022-09-01,02H,"NHS WIGAN BOROUGH",3258,23382.02,0,0
2022-09-01,04C,"NHS LEICESTER CITY",3338,16337.2,0,0
2022-09-01,X2C4Y,"NHS KIRKLEES",3615,14183.58,0,0
2022-09-01,06Q,"NHS MID ESSEX",3648,12022.14,0,0
2022-09-01,06L,"NHS IPSWICH AND EAST SUFFOLK",3797,10412.97,0,0
2022-09-01,42D,"NHS NORTH YORKSHIRE",3860,14541.11,0,0
2022-09-01,10Q,"NHS OXFORDSHIRE",3913,22165.21,0,0
2022-09-01,06N,"NHS HERTS VALLEYS",3914,16053.37,0,0
2022-09-01,15F,"NHS LEEDS",4248,18630.41,0,0
2022-09-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4303,13142.23,0,0
2022-09-01,01X,"NHS ST HELENS",4307,21611.32,0,0
2022-09-01,84H,"NHS COUNTY DURHAM",4421,17819.91,0,0
2022-09-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",4435,22286.19,0,0
2022-09-01,04V,"NHS WEST LEICESTERSHIRE",4474,15145.79,0,0
2022-09-01,09D,"NHS BRIGHTON AND HOVE",4501,8172.69,0,0
2022-09-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",4506,22091.32,0,0
2022-09-01,13T,"NHS NEWCASTLE GATESHEAD",4611,19374.43,0,0
2022-09-01,12F,"NHS WIRRAL",4648,20858.73,0,0
2022-09-01,06T,"NHS NORTH EAST ESSEX",5257,15641.95,0,0
2022-09-01,16C,"NHS TEES VALLEY",5516,26565.67,0,0
2022-09-01,03N,"NHS SHEFFIELD",5521,19655.67,0,0
2022-09-01,14L,"NHS MANCHESTER",5805,22352.44,0,0
2022-09-01,11X,"NHS SOMERSET",5924,23124.34,0,0
2022-09-01,70F,"NHS WEST SUSSEX",6346,23929.7,0,0
2022-09-01,27D,"NHS CHESHIRE",6527,28684.89,0,0
2022-09-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",6644,32556.33,0,0
2022-09-01,72Q,"NHS SOUTH EAST LONDON",6765,18135.77,0,0
2022-09-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",6854,22644.35,0,0
2022-09-01,78H,"NHS NORTHAMPTONSHIRE",6919,18629.21,0,0
2022-09-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",7232,16086.11,0,0
2022-09-01,97R,"NHS EAST SUSSEX",7355,25371.32,0,0
2022-09-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",7394,21220.67,0,0
2022-09-01,11J,"NHS DORSET",7626,19886.35,0,0
2022-09-01,11M,"NHS GLOUCESTERSHIRE",7793,22565.07,0,0
2022-09-01,99A,"NHS LIVERPOOL",7847,35362.23,0,0
2022-09-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",8154,36974.79,0,0
2022-09-01,A3A8R,"NHS NORTH EAST LONDON",8362,28698.7,0,0
2022-09-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",8452,31785.9,0,0
2022-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",8950,20902,0,0
2022-09-01,92A,"NHS SURREY HEARTLANDS",9001,39361.67,0,0
2022-09-01,93C,"NHS NORTH CENTRAL LONDON",9213,24897.63,0,0
2022-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",9251,27003.69,0,0
2022-09-01,36L,"NHS SOUTH WEST LONDON",9291,25524.37,0,0
2022-09-01,71E,"NHS LINCOLNSHIRE",9720,42101.12,0,0
2022-09-01,15E,"NHS BIRMINGHAM AND SOLIHULL",10255,45923.38,0,0
2022-09-01,D2P2L,"NHS BLACK COUNTRY",10555,57584.46,0,0
2022-09-01,W2U3Z,"NHS NORTH WEST LONDON",12247,32471.2,0,0
2022-09-01,15M,"NHS DERBY AND DERBYSHIRE",12408,39724.48,0,0
2022-09-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",12631,56442.95,0,0
2022-09-01,91Q,"NHS KENT AND MEDWAY",13597,51787.73,0,0
2022-09-01,26A,"NHS NORFOLK AND WAVENEY",14456,37791.89,0,0
2022-09-01,15N,"NHS DEVON",14498,45262.41,0,0
2022-10-01,09W,"NHS MEDWAY",0,0,0,0
2022-10-01,D4U1Y,"NHS FRIMLEY",292,1888.22,0,0
2022-10-01,07G,"NHS THURROCK",557,1704.87,0,0
2022-10-01,02Q,"NHS BASSETLAW",921,1955.37,0,0
2022-10-01,02G,"NHS WEST LANCASHIRE",992,7903.3,0,0
2022-10-01,00V,"NHS BURY",1031,5993.02,0,0
